city,city_ascii,state_id,state_name,county_name,timezone,ranking,zips,id
Ivanhoe,Ivanhoe,VA,Virginia,Wythe,America/New_York,3,24350,1840026891
East Herkimer,East Herkimer,NY,New York,Herkimer,America/New_York,3,13350,1840083591
Sullivan,Sullivan,WI,Wisconsin,Jefferson,America/Chicago,3,53178,1840002998
Cotton Valley,Cotton Valley,LA,Louisiana,Webster,America/Chicago,3,71018,1840016935
Flat Lick,Flat Lick,KY,Kentucky,Knox,America/New_York,3,40935,1840026894
Golden,Golden,IL,Illinois,Adams,America/Chicago,3,62339,1840012361
Gideon,Gideon,MO,Missouri,New Madrid,America/Chicago,3,63848,1840008800
Perry,Perry,MO,Missouri,Ralls,America/Chicago,3,63462,1840009563
Augusta,Augusta,IL,Illinois,Hancock,America/Chicago,3,62311,1840012100
Williamson,Williamson,GA,Georgia,Pike,America/New_York,3,30292,1840015755
Bowen,Bowen,IL,Illinois,Hancock,America/Chicago,3,62316,1840012102
Wellsburg,Wellsburg,IA,Iowa,Grundy,America/Chicago,3,50680,1840010103
Holcomb,Holcomb,MO,Missouri,Dunklin,America/Chicago,3,63852,1840007666
Santa Fe Foothills,Santa Fe Foothills,NM,New Mexico,Santa Fe,America/Denver,4,87505,1840153125
Summerton,Summerton,SC,South Carolina,Clarendon,America/New_York,3,29148,1840016787
Heidelberg,Heidelberg,MS,Mississippi,Jasper,America/Chicago,3,39439,1840015833
Vineland,Vineland,MN,Minnesota,Mille Lacs,America/Chicago,3,56359,1840006673
Shelby,Shelby,NE,Nebraska,Polk,America/Chicago,3,68662,1840011655
Notus,Notus,ID,Idaho,Canyon,America/Boise,3,83656 83607,1840020042
Clallam Bay,Clallam Bay,WA,Washington,Clallam,America/Los_Angeles,3,98326,1840025247
Ocracoke,Ocracoke,NC,North Carolina,Hyde,America/New_York,3,27960,1840013427
St. Joseph,St. Joseph,LA,Louisiana,Tensas,America/Chicago,3,71366,1840018126
Horseshoe Bend,Horseshoe Bend,TX,Texas,Parker,America/Chicago,4,76087,1840042591
Jamestown,Jamestown,PA,Pennsylvania,Mercer,America/New_York,3,16134,1840000734
Penns Creek,Penns Creek,PA,Pennsylvania,Snyder,America/New_York,3,17862 17842,1840005362
Medway,Medway,OH,Ohio,Clark,America/New_York,3,45341,1840094582
Gaston,Gaston,IN,Indiana,Delaware,America/Indiana/Indianapolis,3,47342,1840010460
Paradis,Paradis,LA,Louisiana,St. Charles,America/Chicago,3,70080,1840013984
Armstrong,Armstrong,IA,Iowa,Emmet,America/Chicago,3,50514,1840006850
Malott,Malott,WA,Washington,Okanogan,America/Los_Angeles,3,98840 98829,1840025236
Tannersville,Tannersville,NY,New York,Greene,America/New_York,3,12485,1840004648
Clarks,Clarks,LA,Louisiana,Caldwell,America/Chicago,3,71415 71435,1840018124
Ventura,Ventura,IA,Iowa,Cerro Gordo,America/Chicago,3,50428 50482,1840010068
Doyle,Doyle,CA,California,Lassen,America/Los_Angeles,3,96109,1840024200
Harmony,Harmony,IN,Indiana,Clay,America/Indiana/Indianapolis,3,47853 47834,1840010623
North City,North City,IL,Illinois,Franklin,America/Chicago,4,62865 62822 62825 62812,1840073817
Wilson,Wilson,LA,Louisiana,East Feliciana,America/Chicago,3,70789,1840018215
Hoffman,Hoffman,MN,Minnesota,Grant,America/Chicago,3,56339,1840006678
Ducor,Ducor,CA,California,Tulare,America/Los_Angeles,3,93218,1840019031
Reardan,Reardan,WA,Washington,Lincoln,America/Los_Angeles,3,99029,1840021110
San Miguel,San Miguel,NM,New Mexico,Doña Ana,America/Denver,3,88044,1840025089
Long Grove,Long Grove,IA,Iowa,Scott,America/Chicago,3,52756,1840009234
Poulan,Poulan,GA,Georgia,Worth,America/New_York,3,31781,1840014941
Ponca,Ponca,NE,Nebraska,Dixon,America/Chicago,3,68770,1840000422
Bertrand,Bertrand,MO,Missouri,Mississippi,America/Chicago,3,63823,1840007649
Anguilla,Anguilla,MS,Mississippi,Sharkey,America/Chicago,3,38721,1840015762
Tovey,Tovey,IL,Illinois,Christian,America/Chicago,3,62570,1840012551
Peeples Valley,Peeples Valley,AZ,Arizona,Yavapai,America/Phoenix,3,86332,1840019163
Tranquillity,Tranquillity,CA,California,Fresno,America/Los_Angeles,3,93668,1840018943
Hightsville,Hightsville,NC,North Carolina,New Hanover,America/New_York,3,28401,1840013627
South Cle Elum,South Cle Elum,WA,Washington,Kittitas,America/Los_Angeles,3,98943 98922,1840022304
San Antonito,San Antonito,NM,New Mexico,Bernalillo,America/Denver,3,87008 87047,1840138585
Ariton,Ariton,AL,Alabama,Dale,America/Chicago,4,36311,1840004920
Russellville,Russellville,OH,Ohio,Brown,America/New_York,3,45168,1840012721
Louise,Louise,TX,Texas,Wharton,America/Chicago,3,77455,1840018270
Jay,Jay,FL,Florida,Santa Rosa,America/Chicago,3,32565,1840017156
Hamersville,Hamersville,OH,Ohio,Brown,America/New_York,3,45130,1840012716
Kelly,Kelly,NC,North Carolina,Bladen,America/New_York,3,28448,1840013569
Aaronsburg,Aaronsburg,PA,Pennsylvania,Centre,America/New_York,3,16820,1840005152
Washington,Washington,OK,Oklahoma,McClain,America/Chicago,3,73093,1840022785
Clarks Hill,Clarks Hill,IN,Indiana,Tippecanoe,America/Indiana/Indianapolis,3,47930,1840009425
New Hope,New Hope,TX,Texas,Collin,America/Chicago,3,75071,1840022997
Malta,Malta,OH,Ohio,Morgan,America/New_York,3,43758,1840012568
Sherrard,Sherrard,IL,Illinois,Mercer,America/Chicago,3,61281,1840011682
Cedarville,Cedarville,IL,Illinois,Stephenson,America/Chicago,3,61013,1840010105
Ruby,Ruby,MI,Michigan,St. Clair,America/Detroit,3,48049,1840128020
Spring Lake,Spring Lake,UT,Utah,Utah,America/Denver,3,84651,1840018752
Foristell,Foristell,MO,Missouri,St. Charles,America/Chicago,3,63348,1840008569
Many Farms,Many Farms,AZ,Arizona,Apache,America/Denver,3,86538,1840017674
North San Pedro,North San Pedro,TX,Texas,Nueces,America/Chicago,3,78380,1840037095
Masthope,Masthope,PA,Pennsylvania,Pike,America/New_York,3,18435,1840026312
Kiowa,Kiowa,CO,Colorado,Elbert,America/Denver,3,80117,1840021450
University Park,University Park,IA,Iowa,Mahaska,America/Chicago,3,52595 52577,1840010262
Blooming Glen,Blooming Glen,PA,Pennsylvania,Bucks,America/New_York,4,18944,1840098536
Cullen,Cullen,LA,Louisiana,Webster,America/Chicago,3,71021 71075,1840016936
Chester,Chester,MT,Montana,Liberty,America/Denver,3,59522,1840022278
Highland Hills,Highland Hills,OH,Ohio,Cuyahoga,America/New_York,3,44128 44122,1840003393
McDonald Chapel,McDonald Chapel,AL,Alabama,Jefferson,America/Chicago,3,35224,1840013725
Lincoln Heights,Lincoln Heights,OH,Ohio,Richland,America/New_York,3,44905,1840153069
Minneola,Minneola,KS,Kansas,Clark,America/Chicago,3,67865,1840008753
Greensburg,Greensburg,KS,Kansas,Kiowa,America/Chicago,3,67054,1840001690
LaMoure,LaMoure,ND,North Dakota,LaMoure,America/Chicago,3,58458,1840000219
Olanta,Olanta,SC,South Carolina,Florence,America/New_York,3,29114,1840016707
Boswell,Boswell,IN,Indiana,Benton,America/Indiana/Indianapolis,3,47921,1840009403
Millersburg,Millersburg,KY,Kentucky,Bourbon,America/New_York,3,40311 40348,1840014313
Matherville,Matherville,IL,Illinois,Mercer,America/Chicago,3,61263,1840011678
Saltsburg,Saltsburg,PA,Pennsylvania,Indiana,America/New_York,3,15681,1840002788
Kearney Park,Kearney Park,MS,Mississippi,Madison,America/Chicago,3,39071,1840025892
Turbeville,Turbeville,SC,South Carolina,Clarendon,America/New_York,3,29162,1840016788
Dighton,Dighton,KS,Kansas,Lane,America/Chicago,3,67839,1840007477
Wheatland,Wheatland,PA,Pennsylvania,Mercer,America/New_York,3,16161 16159,1840003446
Cromwell,Cromwell,IN,Indiana,Noble,America/Indiana/Indianapolis,3,46732,1840009279
Loraine,Loraine,TX,Texas,Mitchell,America/Chicago,3,79532,1840022088
Boyden,Boyden,IA,Iowa,Sioux,America/Chicago,3,51234,1840006870
Parkin,Parkin,AR,Arkansas,Cross,America/Chicago,3,72373,1840014579
South Mount Vernon,South Mount Vernon,OH,Ohio,Knox,America/New_York,3,43050,1840093221
Peters,Peters,CA,California,San Joaquin,America/Los_Angeles,3,95236,1840024698
Hardin,Hardin,TX,Texas,Liberty,America/Chicago,3,77575 77561,1840020899
Scalp Level,Scalp Level,PA,Pennsylvania,Cambria,America/New_York,3,15963,1840001124
Aroma Park,Aroma Park,IL,Illinois,Kankakee,America/Chicago,3,60901 60910 60964,1840011690
Botsford,Botsford,CT,Connecticut,Western Connecticut,America/New_York,3,6470,1840044436
Avella,Avella,PA,Pennsylvania,Washington,America/New_York,3,15312,1840024307
Pultneyville,Pultneyville,NY,New York,Wayne,America/New_York,3,14589 14538,1840026166
Millerstown,Millerstown,PA,Pennsylvania,Perry,America/New_York,3,17062,1840001304
Underwood,Underwood,ND,North Dakota,McLean,America/Chicago,3,58576,1840001898
Fieldsboro,Fieldsboro,NJ,New Jersey,Burlington,America/New_York,3,8505,1840003753
Onaway,Onaway,MI,Michigan,Presque Isle,America/Detroit,3,49765,1840002064
Etna,Etna,CA,California,Siskiyou,America/Los_Angeles,3,96027,1840020103
Humphrey,Humphrey,NE,Nebraska,Platte,America/Chicago,3,68642,1840007086
Parcelas Nuevas,Parcelas Nuevas,PR,Puerto Rico,Cidra,America/Puerto_Rico,3,00736 00739,1630035541
Rivesville,Rivesville,WV,West Virginia,Marion,America/New_York,3,26588,1840005737
Christiansburg,Christiansburg,OH,Ohio,Champaign,America/New_York,3,45389,1840010489
Peña Blanca,Pena Blanca,NM,New Mexico,Sandoval,America/Denver,3,87041,1840019063
Hollow Rock,Hollow Rock,TN,Tennessee,Carroll,America/Chicago,3,38342,1840016179
Clarissa,Clarissa,MN,Minnesota,Todd,America/Chicago,3,56440,1840006665
Swansea,Swansea,SC,South Carolina,Lexington,America/New_York,3,29160,1840016729
Oneida Castle,Oneida Castle,NY,New York,Oneida,America/New_York,3,13421,1840004208
Green Valley,Green Valley,IL,Illinois,Tazewell,America/Chicago,3,61534,1840011985
Noatak,Noatak,AK,Alaska,Northwest Arctic,America/Nome,3,99761,1840023486
Siren,Siren,WI,Wisconsin,Burnett,America/Chicago,3,54872,1840001993
Roche Harbor,Roche Harbor,WA,Washington,San Juan,America/Los_Angeles,3,98250,1840120741
Shoals,Shoals,IN,Indiana,Martin,America/Indiana/Vincennes,3,47581,1840010732
Wickliffe,Wickliffe,KY,Kentucky,Ballard,America/Chicago,3,42087,1840015260
Washingtonville,Washingtonville,OH,Ohio,Columbiana,America/New_York,3,44490,1840011937
Hometown,Hometown,WV,West Virginia,Putnam,America/New_York,3,25168 25109,1840038252
North Lynbrook,North Lynbrook,NY,New York,Nassau,America/New_York,2,11563,1840034039
North Topsail Beach,North Topsail Beach,NC,North Carolina,Onslow,America/New_York,3,28460,1840016533
Raleigh,Raleigh,FL,Florida,Levy,America/New_York,3,32696,1840026044
Elmwood,Elmwood,WI,Wisconsin,Pierce,America/Chicago,3,54740,1840002284
Lake Winola,Lake Winola,PA,Pennsylvania,Wyoming,America/New_York,3,18625 18419,1840026294
Oconomowoc Lake,Oconomowoc Lake,WI,Wisconsin,Waukesha,America/Chicago,3,53066,1840003028
Mill Creek,Mill Creek,WV,West Virginia,Randolph,America/New_York,3,26280,1840005994
Hill City,Hill City,SD,South Dakota,Pennington,America/Denver,3,57745,1840002184
Mount Calvary,Mount Calvary,WI,Wisconsin,Fond du Lac,America/Chicago,3,53057,1840002606
Hazleton,Hazleton,IA,Iowa,Buchanan,America/Chicago,3,50641,1840006945
Lake Benton,Lake Benton,MN,Minnesota,Lincoln,America/Chicago,3,56149,1840007875
Florien,Florien,LA,Louisiana,Sabine,America/Chicago,3,71429,1840018159
Island Pond,Island Pond,VT,Vermont,Essex,America/New_York,3,5846,1840002269
Tigerton,Tigerton,WI,Wisconsin,Shawano,America/Chicago,3,54486,1840002258
Rockland,Rockland,WI,Wisconsin,La Crosse,America/Chicago,3,54653 54614,1840002580
Grantsboro,Grantsboro,NC,North Carolina,Pamlico,America/New_York,3,28529,1840016424
Chester Hill,Chester Hill,PA,Pennsylvania,Clearfield,America/New_York,3,16866,1840003489
Port O'Connor,Port O'Connor,TX,Texas,Calhoun,America/Chicago,3,77982,1840026050
Kahite,Kahite,TN,Tennessee,Monroe,America/New_York,3,37885,1840141819
Colmesneil,Colmesneil,TX,Texas,Tyler,America/Chicago,3,75938,1840019564
Harlingen,Harlingen,NJ,New Jersey,Somerset,America/New_York,3,8502,1840024278
Orason,Orason,TX,Texas,Cameron,America/Chicago,3,78566,1840037101
Stratford,Stratford,IA,Iowa,Hamilton,America/Chicago,3,50249,1840009122
Valley City,Valley City,OH,Ohio,Medina,America/New_York,3,44280,1840034321
Porum,Porum,OK,Oklahoma,Muskogee,America/Chicago,3,74455,1840021720
Marshallville,Marshallville,OH,Ohio,Wayne,America/New_York,3,44645,1840011896
Fultonville,Fultonville,NY,New York,Montgomery,America/New_York,3,12072,1840004403
Woods Bay,Woods Bay,MT,Montana,Lake,America/Denver,3,59911,1840018397
Hotevilla-Bacavi,Hotevilla-Bacavi,AZ,Arizona,Navajo,America/Phoenix,4,86030,1840027979
Modjeska,Modjeska,CA,California,Orange,America/Los_Angeles,4,92676,1840129910
Brecon,Brecon,OH,Ohio,Hamilton,America/New_York,3,45249 45242,1840024514
Wilseyville,Wilseyville,CA,California,Calaveras,America/Los_Angeles,4,95248 95257 95255,1840028204
Rail Road Flat,Rail Road Flat,CA,California,Calaveras,America/Los_Angeles,3,95245 95248,1840018866
Gadsden,Gadsden,AZ,Arizona,Yuma,America/Phoenix,3,85336 85350,1840018027
Portland,Portland,PA,Pennsylvania,Northampton,America/New_York,3,18343 18351,1840000978
Tohatchi,Tohatchi,NM,New Mexico,McKinley,America/Denver,3,87325,1840019091
Lenox,Lenox,GA,Georgia,Cook,America/New_York,3,31637,1840017112
Maguayo,Maguayo,PR,Puerto Rico,Lajas,America/Puerto_Rico,3,667,1630035707
Penn,Penn,PA,Pennsylvania,Westmoreland,America/New_York,3,15675,1840001156
Sorrel,Sorrel,LA,Louisiana,St. Mary,America/Chicago,3,70544,1840026035
Britton,Britton,MI,Michigan,Lenawee,America/Detroit,3,49229,1840010151
Fuller Acres,Fuller Acres,CA,California,Kern,America/Los_Angeles,3,93307,1840026944
Nineveh,Nineveh,IN,Indiana,Johnson,America/Indiana/Indianapolis,3,46164,1840001121
Driscoll,Driscoll,TX,Texas,Nueces,America/Chicago,3,78351 78380,1840019719
Marion Heights,Marion Heights,PA,Pennsylvania,Northumberland,America/New_York,3,17832,1840000844
Mantua,Mantua,OH,Ohio,Portage,America/New_York,3,44255,1840011675
Biron,Biron,WI,Wisconsin,Wood,America/Chicago,3,54494,1840002335
Elk Park,Elk Park,NC,North Carolina,Avery,America/New_York,3,28622,1840016114
Marion,Marion,UT,Utah,Summit,America/Denver,3,84036,1840024185
Sierra Blanca,Sierra Blanca,TX,Texas,Hudspeth,America/Denver,3,79851,1840019521
Edgewater,Edgewater,AL,Alabama,Jefferson,America/Chicago,3,35224,1840013093
Adairville,Adairville,KY,Kentucky,Logan,America/Chicago,3,42202,1840013269
Park City,Park City,KY,Kentucky,Barren,America/Chicago,3,42160,1840014395
Windfall City,Windfall City,IN,Indiana,Tipton,America/Indiana/Indianapolis,3,46076,1840073800
Brooks,Brooks,GA,Georgia,Fayette,America/New_York,3,30205,1840015714
Manokotak,Manokotak,AK,Alaska,Dillingham,America/Anchorage,3,99628,1840023281
Pocono Pines,Pocono Pines,PA,Pennsylvania,Monroe,America/New_York,3,18350 18348,1840005173
Malaga,Malaga,CA,California,Fresno,America/Los_Angeles,3,93725,1840017634
Leeds,Leeds,UT,Utah,Washington,America/Denver,3,84746,1840021564
Cassville,Cassville,WI,Wisconsin,Grant,America/Chicago,3,53806,1840002973
Round Top,Round Top,NY,New York,Greene,America/New_York,3,12473,1840085167
Millheim,Millheim,PA,Pennsylvania,Centre,America/New_York,3,16854,1840000826
Brownsville,Brownsville,WI,Wisconsin,Dodge,America/Chicago,3,53006,1840002736
Pleasant View,Pleasant View,PA,Pennsylvania,Armstrong,America/New_York,3,15690,1840035156
Bolton,Bolton,MS,Mississippi,Hinds,America/Chicago,3,39041,1840015807
Supreme,Supreme,LA,Louisiana,Assumption,America/Chicago,3,70390,1840014009
Brimfield,Brimfield,IL,Illinois,Peoria,America/Chicago,3,61517,1840010353
Polk,Polk,PA,Pennsylvania,Venango,America/New_York,3,16342,1840003428
Eva,Eva,AL,Alabama,Morgan,America/Chicago,4,35621,1840001840
Cherokee,Cherokee,KS,Kansas,Crawford,America/Chicago,3,66724,1840007590
Holland,Holland,AR,Arkansas,Faulkner,America/Chicago,3,72173 72032,1840014599
Somerville,Somerville,AL,Alabama,Morgan,America/Chicago,4,35670,1840004313
Piney View,Piney View,WV,West Virginia,Raleigh,America/New_York,3,25801 25906,1840038161
Kasigluk,Kasigluk,AK,Alaska,Bethel,America/Nome,3,99609,1840023333
Wilton,Wilton,AL,Alabama,Shelby,America/Chicago,3,35115,1840016851
Peru,Peru,NE,Nebraska,Nemaha,America/Chicago,3,68421,1840009427
Shelby,Shelby,AL,Alabama,Shelby,America/Chicago,3,35051 35143,1840022965
Wonewoc,Wonewoc,WI,Wisconsin,Juneau,America/Chicago,3,53968,1840002225
Brevig Mission,Brevig Mission,AK,Alaska,Nome,America/Nome,3,99785,1840023504
Napi Headquarters,Napi Headquarters,NM,New Mexico,San Juan,America/Denver,4,87401,1840074474
West Goshen,West Goshen,CA,California,Tulare,America/Los_Angeles,3,93291,1840042852
Roby,Roby,TX,Texas,Fisher,America/Chicago,3,79543,1840020723
Dauberville,Dauberville,PA,Pennsylvania,Berks,America/New_York,3,19541 19533,1840034924
Taylor Springs,Taylor Springs,IL,Illinois,Montgomery,America/Chicago,3,62089 62049,1840012645
Huntington,Huntington,OR,Oregon,Baker,America/Los_Angeles,3,97907,1840019968
Institute,Institute,WV,West Virginia,Kanawha,America/New_York,3,25064 25112,1840120996
Bovey,Bovey,MN,Minnesota,Itasca,America/Chicago,3,55709,1840006613
Warsaw,Warsaw,MN,Minnesota,Rice,America/Chicago,3,55021 55087,1840025368
Reeltown,Reeltown,AL,Alabama,Tallapoosa,America/Chicago,3,36078 36866,1840023018
Northwest,Northwest,NC,North Carolina,Brunswick,America/New_York,3,28451 28456,1840014706
West Wilmerding,West Wilmerding,PA,Pennsylvania,Allegheny,America/New_York,4,15137,1840101742
Caddo Valley,Caddo Valley,AR,Arkansas,Clark,America/Chicago,3,71923,1840015584
Crofton,Crofton,KY,Kentucky,Christian,America/Chicago,3,42217,1840014396
Seneca Gardens,Seneca Gardens,KY,Kentucky,Jefferson,America/New_York,3,40205,1840030576
Benjamin,Benjamin,UT,Utah,Utah,America/Denver,3,84660,1840017503
Santa Rosa,Santa Rosa,AZ,Arizona,Pima,America/Phoenix,3,85634,1840019484
Pendleton,Pendleton,TX,Texas,Bell,America/Chicago,3,76501 76557 76579,1840112788
Livingston Manor,Livingston Manor,NY,New York,Sullivan,America/New_York,3,12758,1840004786
Dixonville,Dixonville,PA,Pennsylvania,Indiana,America/New_York,3,15734 15728,1840099055
Kernville,Kernville,CA,California,Kern,America/Los_Angeles,3,93238,1840017822
Joaquin,Joaquin,TX,Texas,Shelby,America/Chicago,3,75954,1840019530
Jackson,Jackson,NC,North Carolina,Northampton,America/New_York,3,27845,1840016039
Murray,Murray,CT,Connecticut,Greater Bridgeport,America/New_York,3,6824,1840044893
Pattison,Pattison,TX,Texas,Waller,America/Chicago,3,77423 77466,1840020914
Las Croabas,Las Croabas,PR,Puerto Rico,Fajardo,America/Puerto_Rico,3,738,1630027038
Barataria,Barataria,LA,Louisiana,Jefferson,America/Chicago,3,70036,1840013988
Birnamwood,Birnamwood,WI,Wisconsin,Shawano,America/Chicago,3,54414,1840002262
Tom Bean,Tom Bean,TX,Texas,Grayson,America/Chicago,3,75489,1840021955
Montrose,Montrose,IA,Iowa,Lee,America/Chicago,3,52639,1840008323
South Weldon,South Weldon,NC,North Carolina,Halifax,America/New_York,3,27890,1840013310
Bluetown,Bluetown,TX,Texas,Cameron,America/Chicago,3,78586 78559,1840025181
Minden,Minden,IA,Iowa,Pottawattamie,America/Chicago,3,51553,1840008233
Delta,Delta,PA,Pennsylvania,York,America/New_York,3,17314,1840001440
McGregor,McGregor,IA,Iowa,Clayton,America/Chicago,3,52157,1840008015
Seama,Seama,NM,New Mexico,Cibola,America/Denver,3,87007,1840019174
Central Valley,Central Valley,UT,Utah,Sevier,America/Denver,3,84754,1840022479
Dalton City,Dalton City,IL,Illinois,Moultrie,America/Chicago,3,61925,1840012561
Wibaux,Wibaux,MT,Montana,Wibaux,America/Denver,3,59353,1840022311
Natural Steps,Natural Steps,AR,Arkansas,Pulaski,America/Chicago,3,72135,1840022809
Darrtown,Darrtown,OH,Ohio,Butler,America/New_York,3,45056,1840024460
El Refugio,El Refugio,TX,Texas,Starr,America/Chicago,3,78582,1840018312
Wickliffe,Wickliffe,OK,Oklahoma,Mayes,America/Chicago,4,74365,1840074749
Fairfax,Fairfax,MO,Missouri,Atchison,America/Chicago,3,64446,1840008347
St. John,St. John,WA,Washington,Whitman,America/Los_Angeles,3,99171,1840021139
Sterling,Sterling,NE,Nebraska,Johnson,America/Chicago,3,68443,1840012170
Hodge,Hodge,LA,Louisiana,Jackson,America/Chicago,3,71247 71251,1840018113
Waco,Waco,GA,Georgia,Haralson,America/New_York,3,30110 30182,1840015663
Fouke,Fouke,AR,Arkansas,Miller,America/Chicago,3,71837,1840013752
Twin Oaks,Twin Oaks,MO,Missouri,St. Louis,America/Chicago,3,63021,1840012827
North Chevy Chase,North Chevy Chase,MD,Maryland,Montgomery,America/New_York,3,20815,1840005855
Maury City,Maury City,TN,Tennessee,Crockett,America/Chicago,3,38050 38001,1840016235
